Startup_Name,Funding_Amount,Break_Even_Point,TRL_Level,Number_of_Employees,Investors,Growth_Rate,Industry,Revenue,Marketing_Spend,Administration_Cost,Startup_Category,R&D_Spend,Innovation_Score,Market_Competition,Customer_Growth,Burn_Rate,Founder_Experience,Customer_Satisfaction,Company_Valuation,Employee_Retention_Rate,Monthly_Active_Users,Patent_Count,Global_Presence,Startup_Status
Stein-Silva,23869225.482077323,19,7,89,Kalaari Capital,92.41308069500548,AgriTech,15149275.969819978,3681486.8,3451571.99,D2C,9180003.428536337,72.02748932173284,3.5477999315511903,69.89376220293877,207807.3998310915,9.924141859272142,4.229592742997848,134140476.6195494,88.6253498781702,517625.8970929796,7.530580300244829,16.060397763921266,Moderate
Moore Group,161459.1291729007,79,2,27,Google Ventures,-15.319521314510107,E-Commerce,-615651.8568502414,197457.97,45361.15,D2C,1150952.1431117677,66.2158805513645,8.484913939137053,28.34961246869874,760010.6614062178,0.6626299528502493,3.480642513518187,-18394360.43821319,40.803988704900725,36142.644054317534,0.8732078602516931,1.6391875675728498,Moderate
Thompson-James,1928592.308237499,26,4,22,Andreessen Horowitz,44.201555032843984,HealthTech,3791197.0354792248,364898.44,700372.23,B2C,1276555.2706909454,62.736539190094206,2.6870691762155996,16.221953001891414,477558.5234326558,5.541595894128414,4.203035574367638,71659944.45673698,83.10245205623396,-102313.02917290057,1.6401706435575285,12.651410361414392,Successful
Scott and Sons,3901334.3693069564,8,3,13,Y Combinator,30.341834356409002,SaaS,-26364.080665173125,198674.99,175223.62,B2B2C,114651.18815582147,62.69881345990302,2.3489896280625167,29.800244989873296,993025.1111465665,9.485316282076834,4.364420361972553,-19373865.51156439,50.96790915178326,234.0154237381812,1.7595279465200213,18.230750895390955,Moderate
Nolan and Sons,13119614.523247404,24,8,104,Sequoia Capital,37.52363804682021,Biotech,12855586.33456713,2374487.86,789716.17,Marketplace,2113126.4105443778,91.18259775048777,4.078622482106743,31.267551409699557,538682.4069146903,2.6509442714444904,4.69525150892933,124291066.30777736,77.09025709994106,158500.10889144056,9.01163708386634,33.08498411697147,Successful
"Edwards, Hines and Jimenez",1158089.2989157445,48,1,46,Y Combinator,-33.144575956505086,Gaming,557391.1182504699,160713.85,86274.29,SaaS,-249903.50792601434,34.703129363164344,9.81886600119981,20.215207968268587,1099597.5001341596,6.419344280519828,3.922075189482472,10446853.453454558,66.22861358544783,21678.565189971097,1.2602317362272757,-1.1423779558077487,Failed
Moore-Collins,6081601.511159592,19,6,40,Accel,57.633507163796,AgriTech,1201189.3373180765,997909.94,639386.09,B2B2C,1514927.8390731558,47.99373328967782,6.860371178312999,5.724779742948053,357322.323937856,4.259131289449609,3.255997468326656,28439383.098329134,64.81206444588454,42509.88327003911,3.8991075982472165,10.402852122720908,Moderate
Doyle Ltd,225018.65294564376,11,8,373,Sequoia Capital,94.84581513860138,AgriTech,-1686445.1506742337,,379508.55,B2B,1185507.9715771265,71.65224923749224,4.26338608892948,84.9525112883946,169560.49339166688,8.460832329043882,3.734919243281474,50088445.627008125,83.02199815580683,254580.83046028155,11.870949211074144,3.109812514917799,Successful
"Leach, Harris and Herrera",5939036.245368017,60,2,15,Accel,26.95884894499998,EdTech,133790.39296066042,138125.87,215129.32,B2C,276421.0929046717,60.421034800762364,7.911443102062322,-14.48568402269093,1326705.377343408,5.126644731033099,2.9045980078511118,4087261.773947471,63.51675810779611,93626.31098657259,2.594528836438728,4.805128385119819,Failed
Wright-Davis,4334463.905668506,73,6,28,Accel,-14.556621534852997,HealthTech,52793.48060737579,558354.84,131574.2,SaaS,-1099412.7973527634,41.74435914665706,7.099905700006809,,1174089.502152001,2.6591469155941105,1.9168400651247681,-14395359.445964644,58.84305397040329,-52260.67338246086,-1.2477677932105782,8.75351025579345,Failed
"Sanchez, Wheeler and Harvey",12274479.61384962,31,8,58,Accel,43.64635828436413,Gaming,14589064.538398437,1847023.4,371430.05,B2B,3090138.443887276,76.0528534457366,2.2509162193002297,62.36762716152934,108455.69939008982,4.239812740808288,4.988140696408986,92853550.19384365,80.09435784787162,63069.803308727234,6.683427290037918,11.641320732721095,Successful
Freeman-Chang,12665976.413499612,22,7,74,Kalaari Capital,69.57819924856409,Biotech,7737991.403991292,2028703.33,1315282.74,Marketplace,1488565.6279917713,78.2010808376665,3.469303020911978,61.86328107916699,175357.17823807846,12.63243928258992,4.201519967740973,113477481.63882557,67.6706318068695,96323.52175746823,9.546795763541478,52.767516867498195,Successful
"Dyer, Potter and Mack",6229540.71753207,14,9,9,Andreessen Horowitz,123.12097507728883,E-Commerce,5125048.5557542965,1041645.27,399265.95,SaaS,1847562.36853558,87.12786271436833,2.956066362286536,,277653.7707724434,9.997410460386064,4.8446496571258635,102834484.15311852,93.91536612619954,63188.33905176958,11.777464662088073,17.574822058785983,Successful
Jackson-Wallace,307233.36729824357,57,4,10,Y Combinator,1.5410948949481924,HealthTech,370965.26695049694,207404.39,83185.53,B2B2C,25131.63243030259,48.22696557036578,6.192606812144079,,1088947.9417569034,4.345755731508357,2.4599585629636693,-39090862.28451151,55.07953367340489,56414.46578346245,0.7650982428303805,1.5467871242602818,Failed
Jones-Lin,5089535.110301943,27,6,48,SoftBank,42.077124342837045,Gaming,174112.53390467376,935810.44,421225.54,Marketplace,-75760.13551003466,50.65773551117071,7.964079894736325,26.490797466103924,504181.5293568308,10.585975912230008,3.7113419673107226,10099155.587723717,96.96578983228883,42452.00122565743,4.625090521416374,6.862572410866226,Moderate
"Lamb, Martin and Kim",5581804.85480248,26,6,6,Y Combinator,56.81164043670498,AI,2283120.667820103,346019.24,250480.79,SaaS,491707.9856642783,75.02652274059965,2.8904741798970877,,178514.21246894656,7.894995936241417,3.7510462095989676,-37329931.20253691,75.98075934800016,-55236.06746067914,2.948289934566271,,Moderate
"Le, Lewis and Hayes",56544180.67034182,27,4,17,Kalaari Capital,33.85463161554372,SaaS,690874.9297926378,215346.56,118299.41,B2B2C,561350.4132257309,70.5307243341302,7.454515408606294,25.695276755962723,153637.52829333956,5.93477916737872,3.5979147239670426,-14222012.778135888,77.12197418961314,25750.53397464999,3.3008629211122233,20.745796982529725,Moderate
"Smith, Montoya and Evans",9738619.696835538,23,8,120,Sequoia Capital,71.89401240119805,Cybersecurity,13372348.181779047,1301893.08,557085.53,B2C,2040472.7191188256,66.42845195247618,6.9365445604890175,61.30110638670698,597784.3256463453,12.361608236187026,4.4693926507188415,48656707.033542715,84.60419592246777,514952.2406476223,5.569459352282648,34.492119211650554,Successful
"Wood, Ramos and Sampson",10249174.462680265,28,5,23,Y Combinator,30.444413742412845,Cybersecurity,2987536.0231790114,2444851.29,1673868.16,Marketplace,-18090.479558098712,55.976833098549825,2.8747005249912068,27.373877544033963,463989.9618680153,3.6764126094441814,3.607615179205012,113248845.59860946,69.79671787883584,151841.38247362518,1.7435314985436972,13.104583177726761,Successful
Li PLC,2736972.638827505,40,6,37,Google Ventures,-6.036806376529223,SaaS,1147447.676985217,396973.13,173961.56,Marketplace,-132290.46705314846,35.06982139072642,8.263534361889064,36.742449596195236,254629.78082688933,0.8438849209337353,2.629254263941539,45055208.04276165,57.17245643660172,47593.21841379618,-1.4053490949080665,4.364207470758534,Failed
Zhang PLC,4769693.763010574,33,5,73,Y Combinator,3.8867748607795427,Gaming,3812218.0504681775,644380.93,173810.18,Marketplace,-448771.56780861545,54.686861496642464,5.873582210813985,12.516047445605837,645032.2986323007,13.766666534209419,2.931061520508718,-38360646.36680545,78.44548598411782,39171.93526258849,8.731704007687803,-0.39539348049321976,Successful
Larson-Holloway,15268963.943785064,18,6,29,Kalaari Capital,71.88792886700529,SaaS,8233569.04274499,1017575.88,1016878.26,Marketplace,5287828.36643877,68.04121725790552,4.367514329287546,65.19966762604939,271023.6587927896,9.84785005572899,5.000917770191622,217696017.74503353,93.31991345055992,562080.2145215225,5.24908811579177,35.076221608030714,Failed
"Mcclure, Ward and Lee",16680002.653772935,24,8,97,Accel,77.22215665540412,Cybersecurity,5868912.203982166,2231985.08,1523329.54,B2C,5858765.805866355,68.7646265628987,2.3333433005026483,73.76394486347745,473017.16196927236,9.99269178057065,4.391161374022212,165773929.12606758,88.39448747921186,406337.51404631796,7.8200134216759345,24.10105484629507,Successful
"Lucas, Parker and Alexander",2738892.2036908376,28,7,11,SoftBank,-7.939818832284506,E-Commerce,1804976.0420251708,,181605.64,B2B2C,-103563.49302461087,46.81182475661108,6.8588273449927435,-5.814760961736681,105345.77115083118,10.666935278693572,2.161209318763997,35426041.99256353,72.95150808197732,-4983.491933947169,3.8120523193695304,13.656615538939427,Moderate
Stevens PLC,-1943795.9461791422,16,2,10,SoftBank,-35.579861293625534,HealthTech,1197233.829670523,46069.93,64996.09,DeepTech,-563945.81632759,37.622985328962514,6.805408581431973,-23.279366649409944,2724137.539553718,4.531314510499326,4.031607787683256,-45898371.03149799,53.767964633001064,-88172.01423402118,2.532976131782764,5.441605420116401,Moderate
Davis PLC,11971219.336794585,24,8,28,Tiger Global,36.78092433807419,Biotech,8186528.335810859,884241.91,643232.5,B2B2C,264914.62088559126,66.874887667669,6.1164726994985745,-4.338281497951577,160731.1839994011,2.045169970862447,3.3330956675328736,34967844.42101468,85.67101066388693,355.17450511989955,4.088610606579889,1.6550943690435806,Moderate
Hoover-Campbell,6266248.530870715,13,3,146,Andreessen Horowitz,37.93960785997669,SaaS,540266.0546206393,409228.68,151047.0,Marketplace,1187199.078581311,57.20600603578369,4.657767692882066,22.204559995305146,662687.5529934617,4.158213195942306,4.316813286832671,42237268.57195394,83.94781078993768,111889.71059902813,2.3971488606157916,-1.8239420263771033,Moderate
"Hurst, Freeman and Nelson",6918328.702750648,13,7,68,Sequoia Capital,103.89762254350515,FinTech,9375896.67302366,1546046.98,731560.27,SaaS,1309477.1060987837,86.1724289080108,0.766939100872622,82.8122717267648,701658.5105618475,8.409259043308772,4.516360001413582,95857810.55302432,84.15704499032654,48531.40861185923,9.508199509514075,39.351809138782045,Successful
Price LLC,2117236.748599942,31,2,22,Andreessen Horowitz,-39.531643140068,SaaS,,65987.06,60221.53,B2B2C,-379022.88369394635,54.04000612251542,8.027882644136898,13.104432331464526,608126.2007225893,0.7084654866674016,2.2437735986211225,-8160613.946747069,68.07570487195048,39251.27991573607,0.14193110023687514,5.020234246022618,Failed
Richardson-Walker,-956239.2509056012,55,2,16,Andreessen Horowitz,8.866511886000279,E-Commerce,-2097171.819125965,61110.58,113711.69,DeepTech,-925072.4749497116,56.08728591683164,7.075852654747623,-0.5874838121731134,719458.5888921262,0.3775157011039966,3.53168154227623,-57060311.89649923,49.34438318331711,12393.384728066052,0.5256858881364429,6.418916291724964,Failed
"Butler, Beck and Miller",4769879.91483275,32,2,23,Tiger Global,10.606010577804572,Biotech,7622035.302688824,1584314.28,706101.62,B2B2C,803531.1044688612,65.53018118314935,4.390036984273887,42.98617127171992,148045.37951983674,9.364275378953733,3.7091909240004397,62014312.89778161,66.46819084937397,36624.687632110436,6.94977870548529,8.058677171642124,Moderate
"Flores, Harper and Chambers",810416.7448446238,78,4,4,SoftBank,-1.8725102277514178,Biotech,2058732.43763696,42545.09,79370.29,Marketplace,-793458.7378022008,36.47615305694638,7.985699640017619,-15.01286827595018,1188182.0907621772,3.3987972141558878,2.8236306617923215,-26587997.174774352,46.33027858798561,121267.06862946792,0.691770204610777,-1.1787775973692534,Failed
Acosta Inc,-1010661.4545380481,37,2,23,SoftBank,-17.188389110918234,EdTech,-1975031.4364903758,99957.31,45364.7,B2B2C,167380.94784511538,63.74612666933442,6.59927868928176,-26.370677122409322,886301.277407031,4.511428555802291,2.1454725015980842,16554075.470883464,63.249579594476295,24604.763730476006,2.499410795930858,2.666920069405944,Failed
Lyons-Bender,3229366.897901689,8,8,83,Kalaari Capital,92.61178479218158,FinTech,1658486.5227959803,271271.14,192532.3,B2B,960129.8465205493,89.86487708655629,5.030730435904863,52.863201955986504,597238.1027319032,2.4485297701115605,4.052596747171294,1089831.014918588,81.30391828251368,17178.282845318743,4.004177957129972,22.8512460169157,Successful
"Owens, Koch and Jimenez",7309423.371727461,52,3,15,Accel,-20.162225860242497,FinTech,-1197699.727985602,124243.1,40189.38,Marketplace,-1123335.803873668,43.39213733290044,5.435596919125875,,414111.57943335513,1.8345564082874923,2.613789164780746,4263305.262012048,58.091653772844424,71915.16355731455,1.3676645492387651,3.623976113910904,Failed
Dougherty-Lin,2252037.694174911,63,2,3,Y Combinator,-30.87937532747442,HealthTech,-885698.487456032,854453.87,224586.88,B2B2C,1503300.8143203477,38.5493490365975,7.314490614434809,-25.778913223234927,2523382.7476049787,4.894595774848465,2.7936489889173672,10760315.220188053,74.38452814301762,11222.559705913947,0.9545197486511089,4.964581196765245,Failed
"Burke, Martinez and Riggs",24636777.287169304,11,7,131,Google Ventures,38.05954629394984,Biotech,24985830.761744592,,1386066.14,B2B2C,10013344.982066026,89.17281335460213,3.2171499906043914,73.17060115997565,746823.1637851167,4.688132349848255,4.741724550794544,267841772.27904826,76.23726308275039,753991.508694973,8.542222158127208,62.31256823321855,Successful
Gilbert-Bullock,14915408.880808037,28,2,56,Google Ventures,27.384776574043073,EdTech,11066195.298032783,4510063.21,1595794.16,B2B,778004.2031880765,77.63590882124173,2.202892314964474,,158824.47219817963,6.001447736176723,3.097014970740323,36183245.160293564,74.79859140176461,55591.48684021355,0.33650693977597224,6.84425806369443,Moderate
Mendez-Graham,2025636.6903999858,54,3,7,Kalaari Capital,0.8777661549853628,AgriTech,4397339.025255119,75416.71,56140.96,B2C,940809.2388480172,31.070732683764803,6.5575169679386915,8.910498691851025,466049.73546375416,4.340728187282923,2.4685888715161086,-24911577.569537114,62.2633573632664,24518.092317884326,-0.151082356617201,1.2400173657809956,Failed
Lee-Davis,11169477.229858901,22,9,53,Y Combinator,143.71217822348842,E-Commerce,1795466.7983565857,1985919.21,620793.45,SaaS,4243622.59046955,59.72179526954293,4.444568607784226,66.20677636749598,669920.8224208563,13.717075878312652,4.720788768786289,261271695.4649839,93.0759652905122,401121.12003467546,7.781543792960135,23.834215710885253,Successful
Blake Group,2027529.6940557947,34,3,28,SoftBank,1.2339151932603665,Cybersecurity,875087.7947687546,176910.63,90403.76,SaaS,-1059166.8086910753,52.06449891973351,7.272119044817897,-6.765082383785227,280714.44762184867,12.030685008671199,4.64628602442618,11951465.240401004,65.59409676591288,31177.10023094737,2.1153005541811387,8.097840244075934,Moderate
"Rodriguez, Allen and Martinez",1368728.7169848494,58,4,10,Tiger Global,-16.175574644075034,Gaming,-2889298.32095328,,33595.23,DeepTech,-94352.50952047663,59.99535608124168,5.496371750178193,-51.048093398041274,1132234.602072992,0.07147136339008786,2.6655253609056735,-24113824.05077884,80.19639997506148,-17514.075366506368,1.8833136198022369,3.6774896324658317,Failed
Bailey-Cook,3165706.5736969816,13,4,10,Tiger Global,43.82341368333386,FinTech,2390111.0559080443,171574.76,283378.34,SaaS,6646.993837183807,83.94579027911887,4.156341995488542,11.723678583597321,269583.876771603,6.898550083026355,3.950542595174069,36657230.277320564,72.38021281443487,23417.967339393246,4.201151396940114,12.990415893417536,Moderate
"Watts, Robinson and Nguyen",317084.1536646562,26,9,87,SoftBank,100.37619857623964,SaaS,2892808.250069874,165675.77,221527.32,D2C,-309206.38654456567,84.76046449828092,5.924722123754682,38.424269799292645,541938.3835583972,12.016674695365323,4.1225339949263535,-1262023.851289492,88.94978971887208,1216540.8458376082,6.606535820089061,23.69452608193018,Successful
Byrd-Le,873704.4659237028,36,3,9,Sequoia Capital,34.48108257541581,E-Commerce,2752395.914186863,136315.49,182479.73,B2C,131938.59045292516,47.99605814993305,4.940012637446695,25.005117111797443,383941.8259385215,6.083957545488211,2.99069040863936,9213722.804505637,84.71098035251795,-13260.74664683576,6.904944219201664,21.55764566024617,Moderate
"Valentine, Joyce and Murray",60387298.735275276,44,4,26,Andreessen Horowitz,11.625737482465318,Gaming,-2108671.5180501975,203898.12,75510.31,B2C,-379460.4230189788,81.89443683423822,5.030752178125686,15.578455770408558,550339.4237587812,10.54740755169298,3.061264999254651,-17242912.984345302,75.40328025810142,-32446.301531429825,0.8870698514252754,-0.2931417190894463,Moderate
Brown-Wall,3452877.8865014124,27,7,163,Tiger Global,67.94282563120733,Gaming,7168426.466929447,459708.49,406300.74,DeepTech,1026928.2419054776,82.90190803387368,2.0620793371875092,55.537144948695335,528475.8440638512,6.508251114494369,4.8837742185520305,102345034.95580232,81.8291179544554,90840.46344975312,7.983466941618337,23.58781861977194,Successful
